text,label
"2026-07-16 PRECISE PARKLINK TOR $93.76 $1,806.61",0
2026-07-19 POS PURCHASE GOOGLE *GOOGLE ONE $4.99,1
"2026-10-11 2026-10-11 dd doordash sushi 118.54 3,476.57",0
"Mar 05 GOOGLE YOUTUBE MEMBER $24.99 $4,816.61",1
"06/25 06/25 google *youtubepremium 14.99 7,108.36",1
"Sep 05 SONY PSN MEMBERSHIP 10.99 6,414.80",1
2026-02-15 WAWANESA INSURANCE 23.04,0
04/10 04/10 ADOBE INC SAN JOSE 17.99,1
anthropic pbc mar 12 -22.99,1
"06/15 06/15 PLAYSTATION NETWORK 54.99 4,593.34",1
"Aug 01 Aug 01 GOOGLE *PLAY APP 165.63 6,803.31",0
"2026-02-01 APPLE.COM/BILL 866-712-7753 $54.99 $5,499.40",1
08/15 PRE-AUTHORIZED PAYMENT OPENAI *CHATGPT SUBSCR $11.99,1
Apr 18 PRE-AUTHORIZED PAYMENT ADOBE *PHOTOGPHY PLAN $22.99,1
Jan 16 ENBRIDGE GAS PAYMENT 177.41,0
Jun 27 PRE-AUTHORIZED PAYMENT RENT PAYMENT PREAUTH $145.53,0
May 25 APPLE ONLINE STORE ORDER 38.31,0
Jul 27 CONTACTLESS PURCHASE SPOTIFY STOCKHOLM SE 4.99,1
CRUNCHYROLL*SUB 2026-06-10 -54.99,1
2026-11-09 CONTACTLESS PURCHASE SHOPPERSDRUGMART 984 77.56,0
Nov 18 PRE-AUTHORIZED PAYMENT MICROSOFT*XBOX GAME PASS $15.49,1
Sep 06 Sep 06 ROGERS PREAUTH PAYMT 69.93,0
"2026-01-15 GOOGLE*HELP.PAY# ONE-TIME $246.56 $7,694.98",0
03/06 CONTACTLESS PURCHASE BELL CANADA BILL PAYMENT 80.11,0
08/12 PRE-AUTHORIZED PAYMENT DISNEYPLUS.COM $14.99,1
"11/11 SUBWAY FRANCHISE $108.50 $7,229.16",0
jan 22 dollarama #423 $96.18,0
"Dec 27 LANDMARK CINEMAS 98.92 4,828.11",0
11/19 POS PURCHASE CLAUDE.AI SUBSCRIPTION $14.99,1
06/21 POS PURCHASE BELL CANADA OB $26.67,0
2026-11-04 APPLE ONLINE STORE ORDER $29.37 $899.48,0
07/09 NOFRILLS FERRI'S $9.84,0
09/12 09/12 AMZN MKTP CA*2B4FZ8 164.71,0
Jan 27 POS PURCHASE CRUNCHYROLL*SUB $54.99,1
2026-06-07 PRE-AUTHORIZED PAYMENT WAL-MART #1061 $253.10,0
"Jul 24 Jul 24 EXPRESSVPN SUBSCR 54.99 8,138.42",1
06/21 06/21 E-TRANSFER RECEIVED 157.22,0
Feb 20 CONTACTLESS PURCHASE NOFRILLS FERRI'S 31.38,0
11/27 contactless purchase overdraft interest 62.61,0
"2026-06-02 2026-06-02 ADOBE *PHOTOGPHY PLAN 29.99 5,757.67",1
"12/03 TWITCH SUBSCRIPTION 24.99 1,342.67",1
"04/16 CHATGPT SUBSCRIPTION OPENAI.COM $4.99 $1,237.66",1
2026-04-07 CONTACTLESS PURCHASE OPENAI *CHATGPT SUBSCR 9.99,1
2026-02-24 POS PURCHASE OPENAI *CHATGPT SUBSCR $24.99,1
2026-11-06 RENT PAYMENT PREAUTH 178.26,0
Oct 24 PAYROLL DEPOSIT ACME LTD 190.14,0
SUBWAY FRANCHISE Mar 01 -46.37,0
11/10 CONTACTLESS PURCHASE UBER *TRIP HELP.UBER.COM 108.07,0
"11/10 OVERDRAFT PROTECTION FEE 152.77 5,000.57",0
Jan 06 PRE-AUTHORIZED PAYMENT MCDONALD'S #40265 $158.53,0
2026-09-20 POS PURCHASE THE KEG STEAKHOUSE $160.72,0
Apr 14 Apr 14 NORDVPN *SUBSCRIPTION 17.99,1
SHELL CANADA PRODUCTS 2026-12-18 -178.83,0
SPOTIFY STOCKHOLM SE 2026-10-26 -15.49,1
Jan 19 POS PURCHASE ROGERS COMMUNICATIONS $89.37,0
2026-12-12 PRE-AUTHORIZED PAYMENT SHELL C02931 $137.26,0
"2026-01-01 MONTHLY PLAN FEE $12.91 $2,388.50",0
2026-03-13 contactless purchase walmart store #3115 113.04,0
DOLLARAMA MTL 2026-11-13 -123.20,0
feb 10 pos purchase anthropic pbc $54.99,1
"Feb 28 PATREON* MEMBERSHIP $19.99 $7,797.83",1
2026-04-03 ESSO CIRCLE K 71234 95.74,0
XBOX LIVE GOLD Jun 14 -15.49,1
11/18 CONTACTLESS PURCHASE MONTHLY PLAN FEE 110.62,0
Oct 04 WALMART.CA $223.63,0
May 15 May 15 DROPBOX INTL 22.99,1
Aug 06 GOOGLE*ONE 100GB $16.49,1
E-TRANSFER RECEIVED 07/06 -156.30,0
Dec 27 SUBWAY REST 12244 28.99,0
"Sep 14 DROPBOX INTL 14.99 1,804.77",1
"2026-07-23 2026-07-23 BELL MOBILITY PREAUTH 230.21 2,583.21",0
2026-02-23 2026-02-23 COSTCO.CA ONLINE 11.42,0
Aug 02 CONTACTLESS PURCHASE PETRO-CANADA 06715 134.00,0
06/28 PRE-AUTHORIZED PAYMENT NORDVPN *SUBSCRIPTION $24.99,1
12/04 CONTACTLESS PURCHASE OVERDRAFT PROTECTION FEE 236.91,0
2026-09-07 CRAVE TORONTO ON $5.99,1
Dec 19 Dec 19 ADOBE *CREATIVE CLD 12.99,1
NORDVPN *SUBSCRIPTION 2026-05-03 -17.99,1
06/15 POS PURCHASE ROGERS COMMUNICATIONS $229.62,0
2026-06-27 hydro one preauth $255.46,0
Mar 07 TIMHORTONS 4415 49.68,0
08/12 BOSTON PIZZA #318 $118.05,0
2026-05-02 2026-05-02 SPOTIFY AB 12.99,1
Dec 05 CONTACTLESS PURCHASE DOORDASH*BURGER KING 8.04,0
10/28 MICROSOFT*M365 $17.99,1
Jan 16 POS PURCHASE LYFT CANADA INC $177.05,0
2026-05-09 PRE-AUTHORIZED PAYMENT LYFT *RIDE THU 9AM $193.89,0
2026-02-09 PRE-AUTHORIZED PAYMENT DROPBOX INTL $7.99,1
Oct 08 PRE-AUTHORIZED PAYMENT ANTHROPIC PBC $54.99,1
06/22 06/22 playstation network 15.49,1
"01/26 01/26 SONY PSN MEMBERSHIP 54.99 1,322.15",1
"Jul 05 PATREON* MEMBERSHIP 19.99 8,977.23",1
2026-10-20 CRAVE TORONTO ON 15.49,1
2026-08-26 CONTACTLESS PURCHASE DISNEY PLUS 5.99,1
doordash*pizza pizza 04/23 -191.57,0
09/25 PRE-AUTHORIZED PAYMENT NYT*NYTIMES SUBSCRIPTION $7.99,1
may 02 pre-authorized payment xbox game pass $9.99,1
CRUNCHYROLL*SUB 03/19 -15.49,1
2026-04-25 2026-04-25 SHOPPERSDRUGMART 984 70.82,0
ENBRIDGE GAS PAYMENT 09/14 -72.07,0
DOLLARAMA MTL Oct 24 -134.60,0
"10/18 AMZN PRIME MEMBER 16.49 4,548.03",1
2026-06-19 AUDIBLE ADBL.CO/PYMT 22.99,1
dec 05 pre-authorized payment chatgpt subscription openai.com $24.99,1
jun 22 pre-authorized payment shell c02931 $161.83,0
Mar 14 CONTACTLESS PURCHASE PRESTO FARE TORONTO 212.19,0
Sep 17 POS PURCHASE DOORDASH*PIZZA PIZZA $211.92,0
04/19 POS PURCHASE SHELL CANADA PRODUCTS $235.65,0
"2026-05-19 XBOX LIVE GOLD 19.99 6,990.69",1
Apr 24 PRE-AUTHORIZED PAYMENT CRUNCHYROLL MEMBERSHIP $7.99,1
2026-09-01 SPOTIFY STOCKHOLM SE 15.49,1
2026-04-05 ANTHROPIC CLAUDE.AI 7.99,1
"May 01 May 01 ICLOUD.COM/BILL 54.99 7,191.78",1
"05/05 05/05 CRAVE TORONTO ON 19.99 3,482.78",1
2026-09-25 2026-09-25 GOOGLE PLAY STORE PURCH 86.25,0
SHELL C02931 03/27 -29.85,0
2026-09-12 POS PURCHASE PRIME MEMBER AMZN.CA/BILL $17.99,1
2026-02-12 PRE-AUTHORIZED PAYMENT DOLLARAMA MTL $121.68,0
Jan 13 Jan 13 APPLE STORE YORKDALE 53.77,0
"Jul 16 Jul 16 BOSTON PIZZA #318 20.68 2,120.35",0
"12/28 THE BEER STORE 2104 195.79 1,830.78",0
uber trip 2026-02-12 -206.43,0
"08/18 GOOGLE ONE STORAGE 17.99 1,900.48",1
openai *chatgpt subscr 2026-01-04 -5.99,1
"02/10 02/10 MICROSOFT*M365 22.99 5,097.43",1
Jul 13 PRE-AUTHORIZED PAYMENT AUDIBLE.CA MEMBERSHIP $15.49,1
"07/12 07/12 DROPBOX*H3JQ9F 17.99 1,435.27",1
Jul 21 POS PURCHASE SHOPPERS DRUG MART #0984 $195.35,0
"08/11 APPLE.COM/BILL 866-712-7753 $22.99 $8,827.93",1
"06/01 06/01 apple icloud 50gb 24.99 7,159.79",1
2026-07-13 INTERAC E-TRF SENT $38.02,0
2026-09-01 POS PURCHASE DOLLARAMA #423 $238.24,0
11/18 PRE-AUTHORIZED PAYMENT HELLOFRESH*WK26 $22.99,1
10/12 ROGERS COMMUNICATIONS $87.84,0
"May 10 SPOTIFY STOCKHOLM SE $29.99 $2,113.32",1
2026-01-03 pos purchase netflix international b.v. $15.49,1
01/13 TIM HORTONS #2231 170.56,0
Feb 08 POS PURCHASE DIRECT DEPOSIT PAYROLL $5.92,0
03/07 E-TRANSFER SENT J. SMITH $4.26,0
Jan 21 CONTACTLESS PURCHASE GOOGLE PLAY STORE PURCH 16.83,0
Mar 14 Mar 14 MICROSOFT*M365 7.99,1
04/10 PRE-AUTHORIZED PAYMENT DISNEYPLUS.COM $16.49,1
APPLE.COM/BILL 2026-10-24 -16.49,1
02/10 POS PURCHASE INTERAC E-TRF SENT $86.90,0
06/12 AMZN MKTP CA*2B4FZ8 12.01,0
"Dec 08 DOLLARAMA #423 $120.50 $7,543.91",0
2026-09-24 PRE-AUTHORIZED PAYMENT TIMHORTONS 4415 $2.58,0
Apr 24 PRE-AUTHORIZED PAYMENT LCBO/RAO #522 $202.82,0
"Sep 24 Sep 24 PROPERTY MGMT RENT 248.36 8,544.83",0
Aug 21 UBER TRIP 226.74,0
2026-02-02 PRE-AUTHORIZED PAYMENT WALMART STORE #3115 $71.96,0
PETRO-CANADA 06715 Mar 22 -238.06,0
2026-04-10 POS PURCHASE MCDONALDS Q04 MISSISSAUGA $229.34,0
Jul 05 AMZN PRIME MEMBER 19.99,1
03/22 contactless purchase wine rack #123 187.03,0
2026-03-09 CONTACTLESS PURCHASE WAL-MART #1061 227.97,0
05/06 PRE-AUTHORIZED PAYMENT UBER *EATS PENDING $112.28,0
"12/19 THE KEG STEAKHOUSE 257.52 6,470.33",0
04/20 CONTACTLESS PURCHASE TIM HORTONS #0187 TORONTO 192.25,0
09/27 09/27 APPLE.COM/BILL 866-712-7753 22.99,1
PETRO-CANADA 06715 2026-04-21 -7.88,0
03/16 pre-authorized payment goodlife clubs msp $5.99,1
"09/12 DISNEY PLUS 24.99 3,295.25",1
Apr 13 AUDIBLE ADBL.CO/PYMT $7.99,1
2026-08-23 CONTACTLESS PURCHASE FIDO MOBILE PAYMENT 161.65,0
11/20 CONTACTLESS PURCHASE DOORDASH*BURGER KING 172.02,0
06/24 pre-authorized payment uber *trip help.uber.com $17.73,0
"04/23 THE KEG STEAKHOUSE 55.74 1,317.63",0
12/11 POS PURCHASE NETFLIX INTERNATIONAL B.V. $12.99,1
"Apr 02 ROGERS PREAUTH PAYMT $186.26 $5,499.48",0
mar 25 google youtube member 12.99,1
Feb 23 PRE-AUTHORIZED PAYMENT CINEPLEX ODEON QUEENSWAY $237.17,0
aug 06 aug 06 direct deposit payroll 245.32,0
Dec 14 Dec 14 MSFT * ONE MICROSOFT 10.99 711.99,1
2026-05-28 POS PURCHASE LOBLAWS #1029 $203.18,0
Aug 07 BESTBUY ONLINE ORDER $63.40,0
"Feb 17 UBER EATS 71.77 8,802.44",0
01/23 XBOX GAME PASS 11.99,1
oct 10 contactless purchase apple icloud 50gb 10.99,1
11/05 POS PURCHASE APPLE.COM/BILL ON $24.99,1
"Jul 28 GOOGLE YOUTUBE MEMBER $7.99 $6,724.95",1
01/13 PRE-AUTHORIZED PAYMENT EBAY COMMERCE CDA $178.40,0
2026-08-05 PRE-AUTHORIZED PAYMENT OPENAI *CHATGPT SUBSCR $22.99,1
Nov 02 POS PURCHASE SHELL EASYPAY 4482 $202.37,0
WALMART.CA 04/17 -15.21,0
2026-05-10 PRE-AUTHORIZED PAYMENT DROPBOX*H3JQ9F $54.99,1
07/27 PAYROLL DEPOSIT ACME LTD $91.97,0
11/01 CONTACTLESS PURCHASE NORDVPN.COM 54.99,1
07/09 POS PURCHASE ESSO CIRCLE K 71234 $38.11,0
feb 10 pre-authorized payment express tech ltd $12.99,1
ICLOUD.COM/BILL Jun 10 -10.99,1
ROGERS COMMUNICATIONS May 11 -213.52,0
2026-12-14 PLAYSTATIONNETWORK SUB $16.49,1
03/25 CONTACTLESS PURCHASE GOOGLE PLAY STORE PURCH 179.75,0
2026-09-24 PRIME MEMBER AMZN.CA/BILL $14.99,1
"11/27 SUBWAY 42117-0 $256.19 $7,424.19",0
"08/24 DROPBOX.COM $12.99 $2,152.01",1
Apr 06 DROPBOX INTL 7.99,1
2026-03-25 CONTACTLESS PURCHASE CASH WITHDRAWAL ATM 234.09,0
"05/23 DOORDASH*PIZZA PIZZA $69.70 $3,209.44",0
2026-02-21 PRE-AUTHORIZED PAYMENT CRUNCHYROLL*SUB $54.99,1
OVERDRAFT INTEREST 2026-08-13 -139.15,0
12/15 goodlife clubs msp $19.99 $922.06,1
06/14 POS PURCHASE AMZN MKTP CA*2B4FZ8 $47.70,0
05/24 05/24 MORTGAGE PAYMENT TD 252.11,0
IMPARK00120199U 2026-08-07 -168.04,0
Dec 15 CONTACTLESS PURCHASE DOLLARAMA #423 77.74,0
"2026-03-07 uber trip 16.02 8,342.73",0
OVERDRAFT INTEREST 08/06 -108.87,0
CRAVE TORONTO ON 08/13 -24.99,1
2026-12-22 PRE-AUTHORIZED PAYMENT CRAVE TORONTO ON $12.99,1
2026-12-15 POS PURCHASE MSFT * ONE MICROSOFT $4.99,1
2026-09-23 PRE-AUTHORIZED PAYMENT MICROSOFT*XBOX GAME PASS $24.99,1
"2026-01-07 AMAZON.CA*ORDER $77.24 $4,177.56",0
dec 16 disneyplus.com 10.99,1
May 23 CONTACTLESS PURCHASE WINE RACK #123 161.62,0
"2026-10-08 UBER BV TRIP 4X2 $203.54 $5,355.87",0
2026-10-03 POS PURCHASE NYTIMES DIGITAL $54.99,1
2026-03-15 PRE-AUTHORIZED PAYMENT SUBWAY 42117-0 $252.64,0
"2026-10-04 RENT PAYMENT PREAUTH 93.49 4,858.56",0
11/14 PRE-AUTHORIZED PAYMENT AUDIBLE.CA MEMBERSHIP $12.99,1
HELLOFRESH CANADA Nov 05 -5.99,1
LYFT CANADA INC 07/23 -92.27,0
2026-12-26 msft * one microsoft 19.99,1
03/07 POS PURCHASE NORDVPN *SUBSCRIPTION $9.99,1
2026-05-13 toronto hydro bill 37.17,0
2026-09-25 2026-09-25 disney plus 9.99,1
"2026-04-13 spotify p2b4f8 $10.99 $1,417.61",1
"Sep 18 AMZN PRIME MEMBER 7.99 8,027.42",1
"05/09 EXPRESSVPN.COM $4.99 $5,578.24",1
2026-05-01 NORDVPN *SUBSCRIPTION $24.99,1
2026-01-17 MONTHLY ACCOUNT FEE 63.66,0
2026-12-25 contactless purchase precise parklink tor 6.56,0
2026-05-06 TD INSURANCE PREAUTH 120.25 597.28,0
2026-07-08 POS PURCHASE MONTHLY ACCOUNT FEE $108.79,0
2026-06-20 MCDONALD'S #40265 256.39,0
Jul 02 PRE-AUTHORIZED PAYMENT APPLE.COM/BILL 866-712-7753 $14.99,1
Jun 18 OVERDRAFT PROTECTION FEE 141.13,0
2026-09-20 ESSO CIRCLE K 71234 $152.85,0
2026-09-27 PRE-AUTHORIZED PAYMENT OVERDRAFT INTEREST $161.41,0
07/17 07/17 AMZN PRIME MEMBER 10.99,1
12/27 HYDRO ONE PREAUTH $184.77,0
2026-10-12 POS PURCHASE APPLE.COM/BILL ON $5.99,1
2026-09-02 E-TRANSFER RECEIVED 18.62,0
Mar 25 POS PURCHASE NORDVPN.COM $15.49,1
02/05 POS PURCHASE MONTHLY PLAN FEE $136.49,0
"02/14 02/14 CRAVE ENTERTAINMENT 24.99 1,376.39",1
10/14 PRE-AUTHORIZED PAYMENT DOORDASH*BURGER KING $45.55,0
Jul 03 Jul 03 TORONTO HYDRO BILL 36.72,0
03/17 UBER *TRIP HELP.UBER.COM $17.34 $762.05,0
"07/21 07/21 ICLOUD.COM/BILL 7.99 4,673.66",1
"11/20 11/20 SPOTIFY STOCKHOLM SE 16.49 7,176.23",1
2026-01-04 2026-01-04 WALMART.CA 180.02,0
Dec 14 APPLE ONLINE STORE ORDER 173.38,0
04/04 PRE-AUTHORIZED PAYMENT APPLE ICLOUD 50GB $54.99,1
STARBUCKS COFFEE T886 Apr 04 -157.02,0
11/10 11/10 CHATGPT SUBSCRIPTION OPENAI.COM 4.99,1
NETFLIX INTERNATIONAL B.V. Mar 21 -17.99,1
08/08 08/08 netflix.com amsterdam 15.49,1
"12/04 PATREON.COM/BILL 9.99 7,715.15",1
2026-06-20 PRE-AUTHORIZED PAYMENT MICROSOFT*M365 $7.99,1
CRUNCHYROLL MEMBERSHIP Nov 11 -5.99,1
2026-11-28 POS PURCHASE SPOTIFY AB $24.99,1
06/21 PRE-AUTHORIZED PAYMENT SHOPPERS DRUG MART #0984 $189.74,0
06/24 PRE-AUTHORIZED PAYMENT AMZN MKTP CA*2B4FZ8 $155.51,0
EXPRESSVPN SUBSCR 06/05 -9.99,1
2026-06-16 POS PURCHASE DOORDASH*PIZZA PIZZA $145.34,0
Feb 10 CONTACTLESS PURCHASE HELLOFRESH CANADA 15.49,1
"10/15 OVERDRAFT PROTECTION FEE 220.69 1,721.81",0
2026-12-23 HELLO FRESH TORONTO 7.99,1
"Dec 23 APPLE ONLINE STORE ORDER $45.05 $6,838.21",0
2026-11-26 PRE-AUTHORIZED PAYMENT MCDONALD'S #40265 $209.87,0
Sep 28 PRE-AUTHORIZED PAYMENT COSTCO GAS W1275 $137.26,0
02/06 pre-authorized payment dollarama s-1182 $79.38,0
"04/04 UBER *TRIP HELP.UBER.COM 246.05 3,552.06",0
02/05 02/05 GOOGLE ONE STORAGE 12.99 284.47,1
"Jan 14 GOOGLE PLAY STORE PURCH 244.49 5,829.84",0
2026-08-25 APPLE STORE YORKDALE 210.11,0
2026-10-05 CONTACTLESS PURCHASE DISNEY+ BURBANK CA 7.99,1
Aug 05 POS PURCHASE BEST BUY #611 $100.06,0
12/17 APPLE STORE R121 $198.61,0
2026-08-27 2026-08-27 google*one 100gb 10.99,1
"2026-02-05 BOSTON PIZZA #318 170.05 5,971.61",0
07/24 CONTACTLESS PURCHASE GOOGLE ONE STORAGE 54.99,1
03/02 payroll deposit acme ltd 196.06,0
2026-11-27 POS PURCHASE NORDVPN *SUBSCRIPTION $12.99,1
06/01 06/01 uber eats 95.26,0
OPENAI *CHATGPT SUBSCR 09/27 -19.99,1
ANTHROPIC CLAUDE.AI 2026-12-27 -22.99,1
nov 07 contactless purchase lyft ride 27-04 96.64,0
09/18 POS PURCHASE CINEPLEX ODEON QUEENSWAY $85.96,0
2026-03-04 PAY EMPLOYER DEPOSIT $208.57,0
"Mar 02 SPOTIFY P2B4F8 $29.99 $3,442.98",1
"Feb 02 ICLOUD+ STORAGE 10.99 3,233.12",1
May 16 PRE-AUTHORIZED PAYMENT PROPERTY MGMT RENT $147.22,0
Apr 15 SHOPPERSDRUGMART 984 104.21,0
05/13 05/13 CLAUDE.AI SUBSCRIPTION 7.99,1
Jun 17 POS PURCHASE GOOGLE *PLAY APP $164.65,0
CRAVE ENTERTAINMENT 06/23 -5.99,1
"11/03 SHOPPERSDRUGMART 984 $87.43 $5,069.92",0
2026-10-25 PAYPAL *EBAY SELLER $127.31,0
2026-01-23 CONTACTLESS PURCHASE ABM WITHDRAWAL BR 2214 250.29,0
2026-02-02 PATREON INTERNET $14.99,1
04/03 CHATGPT SUBSCRIPTION OPENAI.COM 29.99,1
2026-06-14 CONTACTLESS PURCHASE STARBUCKS COFFEE T886 143.14,0
"2026-09-13 2026-09-13 TWITCH SUBSCRIPTION 12.99 3,399.58",1
"10/24 10/24 nordvpn *subscription 14.99 6,473.48",1
Jul 09 POS PURCHASE ROGERS PREAUTH PAYMT $176.20,0
10/06 10/06 LANDMARK CINEMAS 188.49,0
10/09 CONTACTLESS PURCHASE EXPRESSVPN.COM 24.99,1
2026-08-03 PRE-AUTHORIZED PAYMENT THE BEER STORE 2104 $107.04,0
05/25 CONTACTLESS PURCHASE APPLE STORE YORKDALE 256.81,0
"02/27 02/27 DROPBOX*H3JQ9F 4.99 4,271.43",1
"2026-10-21 2026-10-21 dropbox*h3jq9f 22.99 2,613.90",1
SHELL C02931 2026-06-28 -48.72,0
03/09 03/09 NETFLIX.COM 29.99,1
02/09 SONY CRUNCHYROLL $54.99,1
03/12 CONTACTLESS PURCHASE DD DOORDASH SUSHI 112.50,0
2026-08-05 PRE-AUTHORIZED PAYMENT GOOGLE PLAY STORE PURCH $74.97,0
10/10 PRE-AUTHORIZED PAYMENT WALMART.CA $141.94,0
2026-10-02 2026-10-02 GOOGLE *YOUTUBE PREM 14.99,1
02/20 PAYROLL DEPOSIT ACME LTD $154.92,0
"jan 20 jan 20 walmart store #3115 45.63 8,727.40",0
2026-11-26 contactless purchase shell easypay 4482 157.95,0
Nov 18 CINEPLEX #7712 $8.50 $919.01,0
Jan 21 HELLOFRESH CANADA $10.99,1
TWITCH SUBSCRIPTION Apr 22 -17.99,1
Dec 12 POS PURCHASE PETRO-CANADA 06715 $90.10,0
"2026-07-08 PATREON.COM/BILL 24.99 3,989.66",1
2026-02-24 SHELL CANADA PRODUCTS $34.44,0
oct 04 pos purchase cash withdrawal atm $51.80,0
OPENAI SAN FRANCISCO 2026-08-15 -7.99,1
"09/23 09/23 SHOPPERSDRUGMART 984 247.45 4,097.82",0
03/13 HYDRO ONE PREAUTH 216.32,0
Mar 23 CRUNCHYROLL*SUB 17.99,1
2026-08-17 SONY CRUNCHYROLL 22.99,1
"Aug 19 MICROSOFT 365 PERSONAL $12.99 $3,530.08",1
2026-11-08 WINE RACK #123 10.82,0
"2026-07-12 E-TRANSFER SENT J. SMITH 177.31 7,139.14",0
Dec 15 NO FRILLS #866 122.45 131.62,0
"Jul 14 GOOGLE*ONE 100GB 10.99 4,085.43",1
2026-08-20 walmart.ca 243.59,0
"2026-12-28 2026-12-28 AMZN MKTP CA WWW.AMAZON.CA 187.91 3,682.31",0
2026-10-25 CINEPLEX ODEON QUEENSWAY 238.55,0
"Dec 16 Dec 16 NORDVPN.COM 24.99 6,895.11",1
"04/07 NETFLIX.COM AMSTERDAM 9.99 4,849.76",1
12/28 PRE-AUTHORIZED PAYMENT HELLOFRESH CANADA $9.99,1
"2026-05-06 2026-05-06 NSF FEE 219.05 1,203.63",0
"2026-02-10 CRAVE ENTERTAINMENT 11.99 4,585.82",1
Feb 12 NETFLIX.COM $22.99,1
2026-06-23 UBER *TRIP HELP.UBER.COM 200.90,0
2026-12-03 PRE-AUTHORIZED PAYMENT PROPERTY MGMT RENT $236.07,0
2026-08-13 CONTACTLESS PURCHASE ICLOUD.COM/BILL 12.99,1
02/15 contactless purchase bell mobility preauth 82.25,0
"Apr 19 CLAUDE.AI SUBSCRIPTION 5.99 3,225.50",1
"2026-05-01 2026-05-01 subway 42117-0 73.80 5,932.99",0
Apr 04 GOOGLE *YouTubePremium $15.49 $870.48,1
Aug 17 Aug 17 NORDVPN.COM 54.99,1
FIDO MOBILE PAYMENT 2026-02-19 -167.24,0
08/04 pre-authorized payment sony psn membership $19.99,1
EBAY COMMERCE CDA Dec 15 -109.48,0
"2026-08-13 TIM HORTONS #0187 TORONTO $237.28 $5,783.30",0
2026-03-21 contactless purchase google one storage 24.99,1
2026-06-07 POS PURCHASE TWITCHINTERACTIVE.COM $12.99,1
Dec 23 DOLLARAMA #423 $104.46,0
"2026-03-08 abm withdrawal br 2214 218.82 3,176.27",0
"Dec 20 PROPERTY MGMT RENT $161.18 $1,370.29",0
06/25 POS PURCHASE PRIME MEMBER AMZN.CA/BILL $22.99,1
"2026-04-17 WALMART STORE #3115 76.64 1,547.38",0
Sep 04 BELL MOBILITY PREAUTH $84.53,0
"12/27 12/27 crunchyroll*sub 54.99 3,390.16",1
2026-04-26 POS PURCHASE CINEPLEX #7712 $227.68,0
12/23 12/23 intact insurance pymt 123.11,0
10/18 10/18 ADOBE *CREATIVE CLD 12.99,1
"2026-08-05 2026-08-05 bell mobility preauth 68.33 4,034.31",0
"Aug 11 Aug 11 DROPBOX.COM 11.99 2,006.17",1
PLAYSTATIONNETWORK SUB 08/14 -12.99,1
01/28 01/28 NEW YORK TIMES DIGITAL 7.99,1
2026-04-23 2026-04-23 LANDMARK CINEMAS 53.49,0
Feb 10 NETFLIX.COM AMSTERDAM $17.99,1
"01/21 walmart store #3115 $29.72 $8,632.80",0
"02/26 SUBWAY FRANCHISE 185.37 7,762.34",0
feb 19 pos purchase walmart.ca $74.76,0
"04/10 PRESTO FARE TORONTO 106.27 5,514.63",0
"Dec 06 Dec 06 UBER TRIP 129.54 2,628.17",0
"Feb 22 Feb 22 AUDIBLE.CA MEMBERSHIP 4.99 4,038.72",1
Aug 15 PRE-AUTHORIZED PAYMENT APPLE.COM/BILL $22.99,1
shoppersdrugmart 984 2026-03-06 -187.65,0
DROPBOX INTL May 12 -11.99,1
12/05 PRE-AUTHORIZED PAYMENT AMZN MKTP CA WWW.AMAZON.CA $41.42,0
"Sep 02 ROGERS PREAUTH PAYMT 225.46 5,009.26",0
"2026-04-06 2026-04-06 NYTIMES DIGITAL 24.99 6,240.48",1
Sep 06 Sep 06 APPLE STORE YORKDALE 244.37,0
05/13 pre-authorized payment crave entertainment $11.99,1
2026-11-05 2026-11-05 RENT PAYMENT PREAUTH 204.64,0
Nov 08 POS PURCHASE IMPARK00120199U $226.38,0
2026-05-10 UBEREATS.COM/BILL 95.54,0
"07/04 monthly account fee $219.39 $6,891.54",0
10/08 pre-authorized payment playstation network $29.99,1
"2026-07-17 SUBWAY FRANCHISE $151.68 $7,000.50",0
MICROSOFT 365 PERSONAL Sep 16 -12.99,1
"09/21 FIDO MOBILE PAYMENT 235.33 5,351.92",0
09/08 starbucks #04521 126.14,0
"2026-11-14 mcdonald's #40265 $245.72 $1,332.03",0
09/12 09/12 ICLOUD.COM/BILL 4.99,1
SHELL C02931 Jan 11 -255.86,0
01/22 POS PURCHASE AMZN MKTP CA WWW.AMAZON.CA $233.41,0
ESSO 7-ELEVEN 02/09 -21.42,0
2026-12-21 PRE-AUTHORIZED PAYMENT NYTIMES DIGITAL $7.99,1
2026-05-05 SUBWAY REST 12244 $200.58,0
2026-09-17 2026-09-17 UBER EATS 43.13,0
"2026-10-11 TIM HORTONS #0187 TORONTO 249.41 6,282.02",0
"2026-05-02 ADOBE INC SAN JOSE 16.49 8,539.26",1
Sep 02 POS PURCHASE NEW YORK TIMES DIGITAL $17.99,1
2026-06-25 SHOPPERS DRUG MART #0984 $183.67,0
"2026-10-28 PLAYSTATION NETWORK 17.99 5,929.78",1
Apr 22 MCD #33851 258.52,0
09/02 ADOBE *PHOTOGPHY PLAN $5.99,1
09/19 NOFRILLS FERRI'S $231.13,0
08/28 POS PURCHASE TWITCHINTERACTIVE.COM $12.99,1
"11/17 UBER TRIP $101.51 $4,310.59",0
10/12 TIM HORTONS #2231 $73.48 $652.61,0
NETFLIX.COM AMSTERDAM 2026-06-03 -5.99,1
"Dec 05 Dec 05 DISNEYPLUS.COM 14.99 3,891.69",1
